date,M1M2,regime_label,window,in_warmup,fair_value,deviation,dev_zscore,signal,model_regime,confidence_score
2023-03-13,-0.109285714285733,Contango-Surplus,train,FALSE,-0.170076138248872,0.0607904239631386,2.65585923681343,FLAT,Contango-Surplus,0.8877
2023-03-14,-0.154727272727285,Contango-Surplus,train,FALSE,-0.178609369814549,0.0238820970872642,1.15317450439517,FLAT,Contango-Surplus,0.8939
2023-03-15,-0.155999999999992,Contango-Surplus,train,FALSE,-0.173371016835388,0.0173710168353965,0.889764716540201,FLAT,Contango-Surplus,0.8986
2023-03-16,-0.166703296703318,Contango-Surplus,train,FALSE,-0.180912872125862,0.0142095754225438,0.757431707423178,FLAT,Contango-Surplus,0.8951
2023-03-17,-0.209999999999994,Contango-Surplus,train,FALSE,-0.18824582438238,-0.0217541756176143,-0.912612852524693,FLAT,Contango-Surplus,0.8941
2023-03-18,-0.215000000000003,Contango-Surplus,train,FALSE,-0.171113850487916,-0.0438861495120866,-1.43942245751176,FLAT,Contango-Surplus,0.8986
2023-03-19,-0.215000000000003,Contango-Surplus,train,FALSE,-0.168040392257195,-0.0469596077428079,-1.3654249002738,FLAT,Contango-Surplus,0.898
2023-03-20,-0.206999999999994,Contango-Surplus,train,FALSE,-0.158365069847031,-0.0486349301529634,-1.32198787731151,FLAT,Contango-Surplus,0.8925
2023-03-21,-0.150160714285704,Contango-Surplus,train,FALSE,-0.159867661061302,0.00970694677559788,0.275338321998006,FLAT,Contango-Surplus,0.8932
2023-03-22,-0.136588235294113,Contango-Surplus,train,FALSE,-0.164481325576893,0.0278930902827801,0.810089190449839,FLAT,Contango-Surplus,0.8947
2023-03-23,-0.155333333333331,Contango-Surplus,train,FALSE,-0.16337903415507,0.00804570082173869,0.242469184367173,FLAT,Contango-Surplus,0.8945
2023-03-24,-0.136851851851844,Contango-Surplus,train,FALSE,-0.157006521853658,0.0201546700018144,0.625176942557518,FLAT,Contango-Surplus,0.8988
2023-03-25,-0.127499999999998,Contango-Surplus,train,FALSE,-0.159721862708874,0.0322218627088757,1.01352591967098,FLAT,Contango-Surplus,0.8987
2023-03-26,-0.127499999999998,Contango-Surplus,train,FALSE,-0.151792749532506,0.0242927495325084,0.782186363450549,FLAT,Contango-Surplus,0.8954
2023-03-27,-0.0936190476190575,Easing-Contango,train,FALSE,,,,FLAT,,0.8898
2023-03-28,-0.125714285714281,Easing-Contango,train,FALSE,,,,FLAT,,0.8982
2023-03-29,-0.146405228758169,Easing-Contango,train,FALSE,,,,FLAT,,0.8903
2023-03-30,-0.10274068322984,Easing-Contango,train,FALSE,,,,FLAT,,0.8888
2023-03-31,-0.134230769230768,Contango-Surplus,train,FALSE,-0.148490366361745,0.0142595971309769,0.472160439335624,FLAT,Contango-Surplus,0.8972
2023-04-01,-0.14500000000001,Contango-Surplus,train,FALSE,-0.15831141082281,0.0133114108227997,0.452691714623507,FLAT,Contango-Surplus,0.8964
2023-04-02,-0.14500000000001,Contango-Surplus,train,FALSE,-0.145130690084268,0.000130690084257507,0.00454688789458158,FLAT,Contango-Surplus,0.8784
2023-04-03,-0.0032499999999942,Easing-Contango,train,FALSE,,,,FLAT,,0.878
2023-04-04,-0.00553571428571331,Easing-Contango,train,FALSE,,,,FLAT,,0.8965
2023-04-05,-0.022500000000008,Easing-Contango,train,FALSE,,,,FLAT,,0.8934
2023-04-06,0.00855218855218709,Easing-Backwardation,train,FALSE,0.82775110754227,-0.819198918990083,-1.53421575288136,FLAT,Easing-Backwardation,0.8885
2023-04-07,-0.0374999999999943,Easing-Contango,train,FALSE,,,,FLAT,,0.8932
2023-04-09,-0.0374999999999943,Easing-Contango,train,FALSE,,,,FLAT,,0.8972
2023-04-10,-0.0289393939393818,Easing-Contango,train,FALSE,,,,FLAT,,0.8881
2023-04-11,0.0487719298245679,Easing-Backwardation,train,FALSE,0.825713405595667,-0.776941475771099,-1.4657228331999,FLAT,Easing-Backwardation,0.8933
2023-04-12,0.176547619047625,Easing-Backwardation,train,FALSE,0.824738507160489,-0.648190888112864,-1.23630887309049,FLAT,Easing-Backwardation,0.87
2023-04-13,0.114276315789468,Easing-Backwardation,train,FALSE,0.81084360735434,-0.696567291564872,-1.33808605869771,FLAT,Easing-Backwardation,0.8963
2023-04-14,0.0874509803921626,Easing-Backwardation,train,FALSE,0.809406850275172,-0.72195586988301,-1.40352627274678,FLAT,Easing-Backwardation,0.8965
2023-04-15,0.0800000000000125,Easing-Backwardation,train,FALSE,0.805113355099324,-0.725113355099312,-1.4289994466404,FLAT,Easing-Backwardation,0.8994
2023-04-16,0.0800000000000125,Easing-Backwardation,train,FALSE,0.801224466210435,-0.721224466210423,-1.43976379989689,FLAT,Easing-Backwardation,0.888
2023-04-17,0.00288888888889005,Easing-Backwardation,train,FALSE,0.788541607343745,-0.785652718454855,-1.57841235329357,FLAT,Easing-Backwardation,0.8942
2023-04-18,-0.034000000000006,Contango-Surplus,train,FALSE,-0.119445370620809,0.0854453706208031,2.63919604020806,FLAT,Contango-Surplus,0.8974
2023-04-19,-0.0666666666666629,Contango-Surplus,train,FALSE,-0.111899288958308,0.0452326222916453,1.39889202582542,FLAT,Contango-Surplus,0.8809
2023-04-20,0.0123750000000058,Easing-Backwardation,train,FALSE,0.77086252834909,-0.758487528349085,-1.51761557708379,FLAT,Easing-Backwardation,0.8891
2023-04-21,0.160836363636363,Easing-Backwardation,train,FALSE,0.762880398791287,-0.602044035154924,-1.2070497708826,FLAT,Easing-Backwardation,0.8765
2023-04-22,0.159999999999997,Easing-Backwardation,train,FALSE,0.757047113558002,-0.597047113558005,-1.20220431517234,FLAT,Easing-Backwardation,0.8983
2023-04-23,0.159999999999997,Easing-Backwardation,train,FALSE,0.752429266419146,-0.592429266419149,-1.19343346879803,FLAT,Easing-Backwardation,0.8998
2023-04-24,0.156222222222212,Easing-Backwardation,train,FALSE,0.751891323875212,-0.595669101653,-1.187851806255,FLAT,Easing-Backwardation,0.8923
2023-04-25,0.210879629629645,Stable-Elevated,train,FALSE,0.340444504478811,-0.129564874849166,-1.33782474928173,FLAT,Stable-Elevated,0.8774
2023-04-26,0.111068866571003,Easing-Backwardation,train,FALSE,0.714893893659618,-0.603825027088615,-1.19159041174664,FLAT,Easing-Backwardation,0.8762
2023-04-27,0.172555555555562,Stable-Elevated,train,FALSE,0.283582992483238,-0.111027436927676,-1.14256964871396,FLAT,Stable-Elevated,0.8914
2023-04-28,0.168161290322601,Stable-Elevated,train,FALSE,0.294855019863133,-0.126693729540532,-1.29578816221424,FLAT,Stable-Elevated,0.8964
2023-04-29,0.191666666666663,Stable-Elevated,train,FALSE,0.254434205877714,-0.0627675392110507,-0.645168187882448,FLAT,Stable-Elevated,0.896
2023-04-30,0.191666666666663,Stable-Elevated,train,FALSE,0.268431354635657,-0.0767646879689941,-0.791656794702782,FLAT,Stable-Elevated,0.8941
2023-05-01,0.157769230769247,Stable-Elevated,train,FALSE,0.292901052433133,-0.135131821663886,-1.38412482673703,FLAT,Stable-Elevated,0.8991
2023-05-02,0.124070588235298,Stable-Elevated,train,FALSE,0.213505903922874,-0.0894353156875765,-0.911066148820014,FLAT,Stable-Elevated,0.8932
2023-05-03,0.0437012987012935,Easing-Backwardation,train,FALSE,0.670688956148486,-0.626987657447192,-1.23001879084416,FLAT,Easing-Backwardation,0.8885
2023-05-04,0.0324444444444509,Easing-Backwardation,train,FALSE,0.663221254458489,-0.630776810014038,-1.22520751127524,FLAT,Easing-Backwardation,0.8895
2023-05-05,0.0836190476190382,Stable-Elevated,train,FALSE,0.156469318476427,-0.0728502708573888,-0.739855395833011,FLAT,Stable-Elevated,0.8942
2023-05-06,0.0949999999999989,Stable-Elevated,train,FALSE,0.109935788051072,-0.0149357880510727,-0.151687722582619,FLAT,Stable-Elevated,0.8975
2023-05-07,0.0949999999999989,Stable-Elevated,train,FALSE,0.128571919989653,-0.0335719199896537,-0.341255234084034,FLAT,Stable-Elevated,0.8979
2023-05-08,0.0821929824561209,Stable-Elevated,train,FALSE,0.136633520565613,-0.0544405381094923,-0.553143613785826,FLAT,Stable-Elevated,0.8984
2023-05-09,0.0841698841698815,Stable-Elevated,train,FALSE,0.171057466401374,-0.0868875822314922,-0.909592092741053,FLAT,Stable-Elevated,0.8919
2023-05-10,0.0343269230769181,Stable-Elevated,train,FALSE,0.136805900919884,-0.102478977842966,-1.08984333542955,FLAT,Stable-Elevated,0.8974
2023-05-11,-9.09090909146926e-05,Contango-Surplus,train,FALSE,-0.128235647355032,0.128144738264117,3.26695175448349,FLAT,Contango-Surplus,0.8908
2023-05-12,0.0236813186813123,Stable-Elevated,train,FALSE,0.100349795241128,-0.0766684765598152,-0.831402410606623,FLAT,Stable-Elevated,0.8945
2023-05-13,0.00833333333332575,Easing-Backwardation,train,FALSE,0.660527543516625,-0.652194210183299,-1.2510866837909,FLAT,Easing-Backwardation,0.8978
2023-05-14,0.00833333333332575,Easing-Backwardation,train,FALSE,0.645572894990547,-0.637239561657221,-1.20902486580144,FLAT,Easing-Backwardation,0.8982
2023-05-15,0.0205833333333345,Stable-Elevated,train,FALSE,0.0701540083408951,-0.0495706750075606,-0.547488677598373,FLAT,Stable-Elevated,0.895
2023-05-16,0.00498599439777081,Stable-Elevated,train,FALSE,0.0522583438181066,-0.0472723494203358,-0.536534159425858,FLAT,Stable-Elevated,0.8915
2023-05-17,-0.0632051282051265,Contango-Surplus,train,FALSE,-0.129146764895915,0.0659416366907886,1.6685492911352,FLAT,Contango-Surplus,0.8946
2023-05-18,-0.0916666666666544,Contango-Surplus,train,FALSE,-0.121593320912549,0.0299266542458941,0.772085096030721,FLAT,Contango-Surplus,0.8955
2023-05-19,-0.169196428571439,Contango-Surplus,train,FALSE,-0.120025160383792,-0.049171268187647,-1.21824667486398,FLAT,Contango-Surplus,0.8605
2023-05-20,0.0123333333333449,Stable-Elevated,train,FALSE,0.184968568125688,-0.172635234792343,-1.92354841796615,FLAT,Stable-Elevated,0.872
2023-05-21,0.0123333333333449,Stable-Elevated,train,FALSE,0.179346077026004,-0.167012743692659,-1.8342590978556,FLAT,Stable-Elevated,0.8789
2023-05-22,-0.127561904761919,Contango-Surplus,train,FALSE,-0.121402428900296,-0.00615947586162341,-0.154420902169672,FLAT,Contango-Surplus,0.8516
2023-05-23,0.0556923076923113,Stable-Elevated,train,FALSE,0.225912991690062,-0.17022068399775,-1.83694485060435,FLAT,Stable-Elevated,0.8692
2023-05-24,0.033523809523814,Stable-Elevated,train,FALSE,0.24357031761982,-0.210046508096006,-2.21819740941605,FLAT,Stable-Elevated,0.8838
2023-05-25,-0.0824901185770699,Contango-Surplus,train,FALSE,-0.111350526638562,0.0288604080614919,0.735828759037771,FLAT,Contango-Surplus,0.8826
2023-05-26,-0.0832806324110607,Contango-Surplus,train,FALSE,-0.111626370403658,0.0283457379925975,0.734664332668968,FLAT,Contango-Surplus,0.8998
2023-05-27,-0.0949999999999989,Contango-Surplus,train,FALSE,-0.10780909846147,0.0128090984614709,0.337533801036756,FLAT,Contango-Surplus,0.8965
2023-05-28,-0.0949999999999989,Contango-Surplus,train,FALSE,-0.108941795672369,0.0139417956723703,0.373370165029112,FLAT,Contango-Surplus,0.8783
2023-05-29,0.0625,Stable-Elevated,train,FALSE,0.200588588536966,-0.138088588536966,-1.44737136988107,FLAT,Stable-Elevated,0.8463
2023-05-30,-0.135000000000019,Contango-Surplus,train,FALSE,-0.110172077340196,-0.0248279226598229,-0.661885039811634,FLAT,Contango-Surplus,0.871
2023-05-31,-0.131560150375933,Contango-Surplus,train,FALSE,-0.112148381064731,-0.0194117693112022,-0.518174677603033,FLAT,Contango-Surplus,0.8934
2023-06-01,-0.101680672268898,Contango-Surplus,train,FALSE,-0.120426664638554,0.0187459923696559,0.507885028354341,FLAT,Contango-Surplus,0.8987
2023-06-02,-0.0875000000000057,Contango-Surplus,train,FALSE,-0.11910430320479,0.0316043032047844,0.866542360727923,FLAT,Contango-Surplus,0.8562
2023-06-03,0.219999999999999,Stable-Elevated,train,FALSE,0.25260644159413,-0.0326064415941306,-0.342136628692149,FLAT,Stable-Elevated,0.8494
2023-06-04,0.219999999999999,Stable-Elevated,train,FALSE,0.258151829489758,-0.038151829489759,-0.400430028124925,FLAT,Stable-Elevated,0.8457
2023-06-05,-0.113469387755089,Contango-Surplus,train,FALSE,-0.106143237075856,-0.00732615067923262,-0.202530880974442,FLAT,Contango-Surplus,0.8523
2023-06-06,-0.132750000000001,Contango-Surplus,train,FALSE,-0.109669608096073,-0.0230803919039283,-0.636989152336664,FLAT,Contango-Surplus,0.8881
2023-06-07,-0.0938513513513612,Contango-Surplus,train,FALSE,-0.115095273265382,0.0212439219140207,0.593924937700878,FLAT,Contango-Surplus,0.8852
2023-06-08,-0.156190476190488,Contango-Surplus,train,FALSE,-0.11574885015256,-0.0404416260379279,-1.11175557107144,FLAT,Contango-Surplus,0.8911
2023-06-09,-0.155378787878789,Contango-Surplus,train,FALSE,-0.118152589528298,-0.0372261983504909,-1.01203473275239,FLAT,Contango-Surplus,0.8971
2023-06-10,-0.178333333333327,Contango-Surplus,train,FALSE,-0.126396991992385,-0.0519363413409417,-1.37907844575584,FLAT,Contango-Surplus,0.8964
2023-06-11,-0.178333333333327,Contango-Surplus,train,FALSE,-0.123483960743868,-0.0548493725894594,-1.42349461426952,FLAT,Contango-Surplus,0.898
2023-06-12,-0.168370370370369,Contango-Surplus,train,FALSE,-0.134728542486904,-0.0336418278834651,-0.870965623104796,FLAT,Contango-Surplus,0.8991
2023-06-13,-0.150694444444426,Contango-Surplus,train,FALSE,-0.137731978356783,-0.0129624660876427,-0.33830901337239,FLAT,Contango-Surplus,0.8932
2023-06-14,-0.175434782608704,Contango-Surplus,train,FALSE,-0.143807176341774,-0.0316276062669304,-0.825122498431707,FLAT,Contango-Surplus,0.8998
2023-06-15,-0.19585185185187,Contango-Surplus,train,FALSE,-0.149977295476952,-0.0458745563749177,-1.18579219822902,FLAT,Contango-Surplus,0.8994
2023-06-16,-0.185833333333335,Contango-Surplus,train,FALSE,-0.157802382229781,-0.0280309511035537,-0.726496892225561,FLAT,Contango-Surplus,0.8429
2023-06-17,-0.556250000000006,Contango-Surplus,train,FALSE,-0.145501156063835,-0.410748843936171,-5.81633726545437,FLAT,Contango-Surplus,0.8401
2023-06-18,-0.556250000000006,Contango-Surplus,train,FALSE,-0.167025666738385,-0.389224333261621,-4.38939264679465,FLAT,Contango-Surplus,0.8445
2023-06-19,-0.220238095238102,Contango-Surplus,train,FALSE,-0.174335343283334,-0.0459027519547677,-0.522109287299729,FLAT,Contango-Surplus,0.854
2023-06-20,-0.206618357487926,Contango-Surplus,train,FALSE,-0.165608698791308,-0.0410096586966181,-0.470585255940736,FLAT,Contango-Surplus,0.8729
2023-06-21,0.0234646962233427,Stable-Elevated,train,FALSE,-0.0205999070156649,0.0440646032390076,0.460010207457911,FLAT,Stable-Elevated,0.8297
2023-06-22,-0.127499999999998,Stable-Depressed,train,FALSE,,,,FLAT,,0.8628
2023-06-23,-0.159473684210525,Contango-Surplus,train,FALSE,-0.156906347144607,-0.00256733706591772,-0.0297439875643694,FLAT,Contango-Surplus,0.852
2023-06-24,-0.298333333333332,Contango-Surplus,train,FALSE,-0.153135679241862,-0.14519765409147,-1.66144398009186,FLAT,Contango-Surplus,0.8106
2023-06-26,-0.153624338624326,Stable-Depressed,train,FALSE,,,,FLAT,,0.8012
2023-06-27,-0.213782051282053,Contango-Surplus,train,FALSE,-0.172558870629719,-0.0412231806523341,-0.475722705118048,FLAT,Contango-Surplus,0.8028
2023-06-28,-0.162166666666664,Stable-Depressed,train,FALSE,,,,FLAT,,0.8021
2023-06-29,-0.146339285714276,Stable-Depressed,train,FALSE,,,,FLAT,,0.7938
2023-06-30,-0.122274247491646,Stable-Depressed,train,FALSE,,,,FLAT,,0.7807
2023-07-01,-0.0750000000000028,Stable-Depressed,train,FALSE,,,,FLAT,,0.7561
2023-07-03,-0.112636363636369,Stable-Depressed,train,FALSE,,,,FLAT,,0.7222
2023-07-04,-0.341428571428565,Contango-Surplus,train,FALSE,-0.14855939035182,-0.192869181076745,-2.16492468351086,FLAT,Contango-Surplus,0.6579
2023-07-05,-0.060242424242432,Stable-Depressed,train,FALSE,,,,FLAT,,0.7001
2023-07-06,0.0342666666666673,Stable-Elevated,train,FALSE,0.234415538839979,-0.200148872173311,-2.04660745540365,FLAT,Stable-Elevated,0.7047
2023-07-07,0.0888888888888744,Stable-Elevated,train,FALSE,0.2324668260418,-0.143577937152926,-1.45586807296394,FLAT,Stable-Elevated,0.6976
2023-07-08,0.129999999999995,Stable-Elevated,train,FALSE,0.246029694092029,-0.116029694092034,-1.1713253111282,FLAT,Stable-Elevated,0.674
2023-07-10,0.0643673780487717,Stable-Elevated,train,FALSE,0.186462380270791,-0.122095002222019,-1.22619052164291,FLAT,Stable-Elevated,0.6457
2023-07-11,0.135037037037037,Stable-Elevated,train,FALSE,0.197909178224548,-0.0628721411875107,-0.63122622289073,FLAT,Stable-Elevated,0.6536
2023-07-12,0.21348571428571,Stable-Elevated,train,FALSE,0.193287525243507,0.0201981890422032,0.208279801445318,FLAT,Stable-Elevated,0.6242
2023-07-13,0.176272727272732,Stable-Elevated,train,FALSE,0.200143654170808,-0.0238709268980755,-0.259348609384924,FLAT,Stable-Elevated,0.6255
2023-07-14,0.106538461538463,Stable-Elevated,train,FALSE,0.181690050802861,-0.0751515892643984,-0.838021815546025,FLAT,Stable-Elevated,0.6123
2023-07-15,0.0866666666666873,Transition-Tightening,train,FALSE,,,,FLAT,,0.6076
2023-07-17,0.0657386363636334,Transition-Tightening,train,FALSE,,,,FLAT,,0.5802
2023-07-18,0.0765079365079373,Transition-Tightening,train,FALSE,,,,FLAT,,0.5685
2023-07-19,0.0504999999999996,Transition-Tightening,train,FALSE,,,,FLAT,,0.5514
2023-07-20,0.0757692307692253,Transition-Tightening,train,FALSE,,,,FLAT,,0.5316
2023-07-21,0.293026819923369,Transition-Loosening,train,FALSE,,,,FLAT,,0.538
2023-07-22,0.35499999999999,Transition-Loosening,train,FALSE,,,,FLAT,,0.5625
2023-07-24,0.355187969924828,Transition-Loosening,train,FALSE,,,,FLAT,,0.5843
2023-07-25,0.445000000000007,Transition-Loosening,train,FALSE,,,,FLAT,,0.5904
2023-07-26,0.412638888888893,Backwardation-Deficit,train,FALSE,1.28522624258035,-0.872587353691461,-1.92434591348847,FLAT,Backwardation-Deficit,0.6073
2023-07-27,0.475073529411773,Backwardation-Deficit,train,FALSE,1.17533519623008,-0.700261666818308,-1.47813290836396,FLAT,Backwardation-Deficit,0.614
2023-07-28,0.416388888888903,Backwardation-Deficit,train,FALSE,1.02573014933948,-0.609341260450581,-1.24772913157861,FLAT,Backwardation-Deficit,0.6299
2023-07-29,0.448000000000008,Backwardation-Deficit,train,FALSE,1.19192017205235,-0.743920172052341,-1.46126791052119,FLAT,Backwardation-Deficit,0.6527
2023-07-31,0.494605263157908,Backwardation-Deficit,train,FALSE,1.03782966596852,-0.543224402810613,-1.05999425281357,FLAT,Backwardation-Deficit,0.6629
2023-08-01,0.444999999999993,Backwardation-Deficit,train,FALSE,0.788656566913289,-0.343656566913296,-0.673019324934101,FLAT,Backwardation-Deficit,0.6899
2023-08-02,0.392624999999981,Backwardation-Deficit,train,FALSE,0.747382333039512,-0.354757333039531,-0.696603743874155,FLAT,Backwardation-Deficit,0.6794
2023-08-03,0.476321070234121,Backwardation-Deficit,train,FALSE,0.832201143425042,-0.355880073190921,-0.70306128054106,FLAT,Backwardation-Deficit,0.7111
2023-08-04,0.569444444444443,Backwardation-Deficit,train,FALSE,0.969069970816498,-0.399625526372055,-0.787860374867297,FLAT,Backwardation-Deficit,0.7124
2023-08-05,0.594999999999999,Backwardation-Deficit,train,FALSE,1.02930857937397,-0.434308579373976,-0.859795650256292,FLAT,Backwardation-Deficit,0.7124
2023-08-07,0.45734265734265,Backwardation-Deficit,train,FALSE,0.913423608338604,-0.456080950995954,-0.90228175458445,FLAT,Backwardation-Deficit,0.7187
2023-08-08,0.587067669172924,Backwardation-Deficit,train,FALSE,0.918429889382494,-0.33136222020957,-0.667054247647007,FLAT,Backwardation-Deficit,0.7689
2023-08-09,0.699173913043481,Backwardation-Deficit,train,FALSE,0.88543890697612,-0.186264993932639,-0.378091340104726,FLAT,Backwardation-Deficit,0.7429
2023-08-10,0.54631168831169,Backwardation-Deficit,train,FALSE,0.837955775732764,-0.291644087421074,-0.594399723046242,FLAT,Backwardation-Deficit,0.7599
2023-08-11,0.634947368421052,Backwardation-Deficit,train,FALSE,0.886277217579485,-0.251329849158433,-0.532008866472853,FLAT,Backwardation-Deficit,0.7946
